time,ir,red,green,gyro,spo2,hr,temp
16:42:46:307,110975,98275,8110,1,0,0,0
16:42:46:327,110977,98292,8093,1,0,0,0
16:42:46:347,111015,98271,8119,1,0,0,0
16:42:46:367,111049,98305,8115,1,0,0,0
16:42:46:387,111045,98290,8115,1,0,0,0
16:42:46:407,111059,98313,8124,1,0,0,0
16:42:46:427,111068,98303,8100,1,0,0,0
16:42:46:447,111036,98285,8126,1,0,0,0
16:42:46:467,110851,98234,8097,1,0,0,0
16:42:46:487,110545,98122,8107,1,0,0,0
16:42:46:507,110182,98034,8084,1,0,0,0
16:42:46:527,109936,97965,8046,1,0,0,0
16:42:46:547,109936,97966,8080,1,0,0,0
16:42:46:567,110004,98021,8049,1,0,0,0
16:42:46:587,110109,98017,8076,1,0,0,0
16:42:46:607,110225,98082,8080,1,0,0,0
16:42:46:627,110276,98074,8071,1,0,0,0
16:42:46:647,110338,98086,8094,1,0,0,0
16:42:46:667,110340,98110,8074,1,0,0,0
16:42:46:687,110400,98100,8101,1,0,0,0
16:42:46:707,110483,98138,8087,1,0,0,0
16:42:46:727,110534,98136,8093,1,0,0,0
16:42:46:747,110584,98167,8106,1,0,0,0
16:42:46:767,110562,98160,8080,1,0,0,0
16:42:46:787,110523,98110,8093,1,0,0,0
16:42:46:807,110530,98154,8087,1,0,0,0
16:42:46:827,110536,98137,8088,1,0,0,0
16:42:46:847,110581,98150,8109,1,0,0,0
16:42:46:867,110586,98155,8082,1,0,0,0
16:42:46:887,110623,98155,8114,1,0,0,0
16:42:46:907,110639,98179,8106,1,0,0,0
16:42:46:927,110664,98158,8105,1,0,0,0
16:42:46:947,110722,98192,8114,1,0,0,0
16:42:46:967,110729,98183,8095,1,0,0,0
16:42:46:987,110747,98173,8119,1,0,0,0
16:42:47:007,110816,98214,8120,1,0,0,0
16:42:47:027,110806,98211,8098,1,0,0,0
16:42:47:047,110862,98221,8127,1,0,0,0
16:42:47:067,110864,98233,8106,1,0,0,0
16:42:47:087,110892,98217,8124,1,0,0,0
16:42:47:107,110925,98252,8125,1,0,0,0
16:42:47:127,110930,98242,8110,1,0,0,0
16:42:47:147,110977,98248,8131,1,100,48,0
16:42:51:242,110967,98251,8108,1,0,0,0
16:42:51:262,111006,98237,8134,1,0,0,0
16:42:51:282,111011,98280,8119,1,0,0,0
16:42:51:302,110968,98235,8121,1,0,0,0
16:42:51:322,110884,98209,8131,1,0,0,0
16:42:51:342,110606,98142,8096,1,0,0,0
16:42:51:362,110241,98021,8094,1,0,0,0
16:42:51:382,109945,97947,8064,1,0,0,0
16:42:51:402,109823,97901,8064,1,0,0,0
16:42:51:422,109879,97937,8083,1,0,0,0
16:42:51:442,109941,97957,8063,1,0,0,0
16:42:51:462,110085,97983,8091,1,0,0,0
16:42:51:482,110180,98030,8084,1,0,0,0
16:42:51:502,110233,98031,8098,1,0,0,0
16:42:51:522,110278,98062,8096,1,0,0,0
16:42:51:542,110295,98069,8084,1,0,0,0
16:42:51:562,110384,98078,8107,1,0,0,0
16:42:51:582,110441,98096,8094,1,0,0,0
16:42:51:602,110502,98100,8120,1,0,0,0
16:42:51:622,110537,98125,8106,1,0,0,0
16:42:51:642,110497,98101,8091,1,0,0,0
16:42:51:662,110513,98111,8118,1,0,0,0
16:42:51:682,110484,98098,8094,1,0,0,0
16:42:51:702,110513,98102,8119,1,0,0,0
16:42:51:722,110607,97992,8156,1,0,0,0
16:42:51:742,110509,97962,8143,1,0,0,0
16:42:51:762,110444,97937,8158,1,0,0,0
16:42:51:782,110391,97926,8132,1,0,0,0
16:42:51:802,110415,97909,8161,1,0,0,0
16:42:51:822,110472,97948,8160,1,0,0,0
16:42:51:842,110523,97938,8146,1,0,0,0
16:42:51:862,110593,97981,8169,1,0,0,0
16:42:51:882,110630,97983,8151,1,0,0,0
16:42:51:902,110664,97985,8181,1,0,0,0
16:42:51:922,110709,98016,8168,1,0,0,0
16:42:51:942,110732,98000,8189,1,0,0,0
16:42:51:962,110763,98031,8178,1,0,0,0
16:42:51:982,110724,98015,8156,1,0,0,0
16:42:52:002,110723,98005,8187,1,0,0,0
16:42:52:022,110727,98018,8161,1,0,0,0
16:42:52:042,110712,98001,8181,1,0,0,0
16:42:52:062,110771,98054,8181,1,0,0,0
16:42:52:082,110759,98044,8167,1,0,0,0
16:42:52:102,110797,98042,8185,1,0,0,0
16:42:52:122,110803,98048,8169,1,0,0,0
16:42:52:142,110796,98007,8182,1,0,0,0
16:42:52:162,110836,98062,8180,1,0,0,0
16:42:52:182,110813,98037,8162,1,0,0,0
16:42:52:202,110816,98059,8179,1,0,0,0
16:42:52:222,110725,98038,8157,1,0,0,0
16:42:52:242,110431,97918,8178,1,0,0,0
16:42:52:262,109992,97818,8136,1,0,0,0
16:42:52:282,109581,97660,8109,1,0,0,0
16:42:52:302,109402,97622,8096,1,0,0,0
16:42:52:322,109389,97616,8067,1,0,0,0
16:42:52:342,109549,97654,8103,1,0,0,0
16:42:52:362,109663,97729,8124,1,0,0,0
16:42:52:382,109713,97723,8115,1,0,0,0
16:42:52:402,109741,97751,8122,1,0,0,0
16:42:52:422,109684,97724,8105,1,0,0,0
16:42:52:442,109755,97749,8133,1,0,0,0
16:42:52:462,109873,97781,8114,1,0,0,0
16:42:52:482,109948,97811,8139,1,0,0,0
16:42:52:502,110017,97859,8134,1,0,0,0
16:42:52:522,110063,97856,8122,1,0,0,0
16:42:52:542,110077,97857,8140,1,0,0,0
16:42:52:562,110026,97856,8114,1,0,0,0
16:42:52:582,109972,97817,8136,1,0,0,0
16:42:52:602,110036,97850,8137,1,0,0,0
16:42:52:622,110046,97840,8120,1,0,0,0
16:42:52:642,110108,97865,8143,1,0,0,0
16:42:52:662,110097,97861,8118,1,0,0,0
16:42:52:682,110126,97842,8164,1,0,0,0
16:42:52:702,110186,97886,8138,1,0,0,0
16:42:52:722,110235,97879,8140,1,0,0,0
16:42:52:742,110352,97927,8154,1,0,0,0
16:42:52:762,110367,97923,8131,1,0,0,0
16:42:52:782,110404,97908,8168,1,0,0,0
16:42:52:802,110432,97948,8145,1,0,0,0
16:42:52:822,110451,97938,8156,1,0,0,0
16:42:52:842,110541,97977,8173,1,0,0,0
16:42:52:862,110563,97983,8153,1,0,0,0
16:42:52:882,110618,97995,8176,1,0,0,0
16:42:52:902,110620,98000,8165,1,0,0,0
16:42:52:922,110612,97975,8179,1,0,0,0
16:42:52:942,110637,98017,8177,1,0,0,0
16:42:52:962,110645,98004,8154,1,0,0,0
16:42:52:982,110709,98010,8179,1,0,0,0
16:42:53:002,110596,97999,8160,1,0,0,0
16:42:53:022,110307,97869,8166,1,0,0,0
16:42:53:042,109866,97769,8137,1,0,0,0
16:42:53:062,109483,97634,8115,1,0,0,0
16:42:53:082,109351,97585,8112,1,0,0,0
16:42:53:102,109330,97595,8089,1,0,0,0
16:42:53:122,109446,97617,8120,1,0,0,0
16:42:53:142,109615,97688,8124,1,0,0,0
16:42:53:162,109734,97722,8136,1,0,0,0
16:42:53:182,109858,97765,8147,1,0,0,0
16:42:53:202,109862,97768,8126,1,0,0,0
16:42:53:222,109872,97746,8138,1,0,0,0
16:42:53:242,109941,97791,8139,1,0,0,0
16:42:53:262,109996,97802,8149,1,0,0,0
16:42:53:282,110064,97853,8153,1,0,0,0
16:42:53:302,110068,97866,8143,1,0,0,0
16:42:53:322,110065,97874,8165,1,0,0,0
16:42:53:342,110071,97865,8131,1,0,0,0
16:42:53:362,110040,97839,8156,1,0,0,0
16:42:53:382,110049,97869,8151,1,0,0,0
16:42:53:402,110060,97855,8144,1,0,0,0
16:42:53:422,110155,97884,8162,1,0,0,0
16:42:53:442,110224,97907,8150,1,0,0,0
16:42:53:462,110323,97927,8179,1,0,0,0
16:42:53:482,110422,97966,8160,1,0,0,0
16:42:53:502,110420,97969,8160,1,0,0,0
16:42:53:522,110506,97991,8186,1,0,0,0
16:42:53:542,110544,97984,8156,1,0,0,0
16:42:53:562,110583,97987,8190,1,0,0,0
16:42:53:582,110611,98024,8175,1,0,0,0
16:42:53:602,110621,98014,8187,1,0,0,0
16:42:53:622,110667,98047,8198,1,0,0,0
16:42:53:642,110688,98053,8176,1,0,0,0
16:42:53:662,110783,98048,8204,1,0,0,0
16:42:53:682,110838,98091,8192,1,0,0,0
16:42:53:702,110863,98083,8202,1,0,0,0
16:42:53:722,110895,98120,8209,1,0,0,0
16:42:53:742,110890,98099,8191,1,0,0,0
16:42:53:762,110941,98103,8213,1,0,0,0
16:42:53:782,110902,98104,8192,1,0,0,0
16:42:53:802,110736,98046,8200,1,0,0,0
16:42:53:822,110376,97954,8179,1,0,0,0
16:42:53:842,109936,97811,8145,1,0,0,0
16:42:53:862,109729,97750,8182,1,0,0,0
16:42:53:882,109681,97729,8141,1,0,0,0
16:42:53:902,109748,97743,8160,1,0,0,0
16:42:53:922,109849,97799,8165,1,0,0,0
16:42:53:942,109909,97814,8162,1,0,0,0
16:42:53:962,109986,97832,8171,1,0,0,0
16:42:53:982,110012,97843,8148,1,0,0,0
16:42:54:002,110075,97851,8169,1,0,0,0
16:42:54:022,110127,97894,8167,1,0,0,0
16:42:54:042,110172,97892,8177,1,0,0,0
16:42:54:062,110258,97924,8187,1,0,0,0
16:42:54:082,110274,97933,8176,1,0,0,0
16:42:54:102,110301,97924,8195,1,0,0,0
16:42:54:122,110247,97925,8174,1,0,0,0
16:42:54:142,110189,97877,8187,1,0,0,0
16:42:54:162,110158,97901,8184,1,0,0,0
16:42:54:182,110127,97872,8180,1,0,0,0
16:42:54:202,110242,97907,8202,1,0,0,0
16:42:54:222,110296,97941,8185,1,0,0,0
16:42:54:242,110354,97936,8201,1,0,0,0
16:42:54:262,110392,97963,8198,1,0,0,0
16:42:54:282,110438,97976,8184,1,0,0,0
16:42:54:302,110534,98013,8218,1,0,0,0
16:42:54:322,110583,98031,8190,1,0,0,0
16:42:54:342,110621,98025,8221,1,0,0,0
16:42:54:362,110657,98051,8214,1,0,0,0
16:42:54:382,110660,98042,8206,1,0,0,0
16:42:54:402,110718,98069,8230,1,0,0,0
16:42:54:422,110742,98065,8213,1,0,0,0
16:42:54:442,110798,98070,8237,1,0,0,0
16:42:54:462,110853,98090,8224,1,0,0,0
16:42:54:482,110820,98065,8223,1,0,0,0
16:42:54:502,110804,98099,8233,1,0,0,0
16:42:54:522,110824,98095,8211,1,0,0,0
16:42:54:542,110870,98095,8245,1,0,0,0
16:42:54:562,110882,98133,8227,1,0,0,0
16:42:54:582,110791,98061,8238,1,0,0,0
16:42:54:602,110561,98043,8227,1,0,0,0
16:42:54:622,110134,97880,8183,1,0,0,0
16:42:54:642,109860,97792,8201,1,0,0,0
16:42:54:662,109713,97775,8175,1,0,0,0
16:42:54:682,109720,97751,8200,1,0,0,0
16:42:54:702,109829,97805,8193,1,0,0,0
16:42:54:722,109912,97804,8192,1,0,0,0
16:42:54:742,110054,97864,8212,1,0,0,0
16:42:54:762,110131,97891,8197,1,0,0,0
16:42:54:782,110181,97901,8219,1,0,0,0
16:42:54:802,110234,97934,8211,1,0,0,0
16:42:54:822,110310,97916,8211,1,0,0,0
16:42:54:842,110419,97970,8230,1,0,0,0
16:42:54:862,110463,97993,8212,1,0,0,0
16:42:54:882,110472,97973,8242,1,0,0,0
16:42:54:902,110439,97973,8223,1,0,0,0
16:42:54:922,110391,97948,8230,1,0,0,0
16:42:54:942,110382,97984,8237,1,0,0,0
16:42:54:962,110402,97969,8215,1,0,0,0
16:42:54:982,110474,97972,8243,1,0,0,0
16:42:55:002,110525,98014,8219,1,0,0,0
16:42:55:022,110600,98005,8250,1,0,0,0
16:42:55:042,110657,98049,8258,1,0,0,0
16:42:55:062,110671,98044,8244,1,0,0,0
16:42:55:082,110733,98054,8261,1,0,0,0
16:42:55:102,110730,98070,8235,1,0,0,0
16:42:55:122,110766,98060,8260,1,0,0,0
16:42:55:142,110790,98062,8257,1,0,0,0
16:42:55:162,110784,98064,8254,1,0,0,0
16:42:55:182,110801,98078,8270,1,0,0,0
16:42:55:202,110792,98087,8243,1,0,0,0
16:42:55:222,110837,98069,8268,1,0,0,0
16:42:55:242,110854,98102,8248,1,0,0,0
16:42:55:262,110865,98075,8255,1,0,0,0
16:42:55:282,110902,98120,8269,1,0,0,0
16:42:55:302,110901,98110,8258,1,0,0,0
16:42:55:322,110936,98112,8275,1,0,0,0
16:42:55:342,110960,98132,8263,1,0,0,0
16:42:55:362,110968,98119,8268,1,0,0,0
16:42:55:382,110871,98118,8279,1,0,0,0
16:42:55:402,110606,98024,8247,1,0,0,0
16:42:55:422,110279,97942,8249,1,0,0,0
16:42:55:442,110097,97888,8213,1,0,0,0
16:42:55:462,110072,97884,8225,1,0,0,0
16:42:55:482,110167,97939,8224,1,0,0,0
16:42:55:502,110288,97958,8221,1,0,0,0
16:42:55:522,110427,97994,8244,1,0,0,0
16:42:55:542,110473,98018,8224,1,0,0,0
16:42:55:562,110512,98011,8256,1,0,0,0
16:42:55:582,110581,98061,8253,1,0,0,0
16:42:55:602,110630,98055,8248,1,0,0,0
16:42:55:622,110741,98103,8264,1,0,0,0
16:42:55:642,110771,98098,8247,1,0,0,0
16:42:55:662,110808,98094,8270,1,0,0,0
16:42:55:682,110797,98091,8252,1,0,0,0
16:42:55:702,110779,98062,8270,1,0,0,0
16:42:55:722,110811,98091,8262,1,0,0,0
16:42:55:742,110802,98077,8249,1,0,0,0
16:42:55:762,110844,98081,8266,1,0,0,0
16:42:55:782,110870,98097,8252,1,0,0,0
16:42:55:802,110914,98099,8253,1,0,0,0
16:42:55:822,110994,98138,8273,1,0,0,0
16:42:55:842,111012,98144,8257,1,0,0,0
16:42:55:862,111084,98183,8279,1,0,0,0
16:42:55:882,111099,98177,8254,1,0,0,0
16:42:55:902,111122,98160,8276,1,0,0,0
16:42:55:922,111161,98190,8270,1,0,0,0
16:42:55:942,111172,98180,8265,1,0,0,0
16:42:55:962,111211,98212,8284,1,0,0,0
16:42:55:982,111194,98192,8257,1,0,0,0
16:42:56:002,111216,98189,8288,1,0,0,0
16:42:56:022,111296,98226,8286,1,0,0,0
16:42:56:042,111271,98212,8269,1,0,0,0
16:42:56:062,111300,98202,8308,1,0,0,0
16:42:56:082,111294,98229,8276,1,0,0,0
16:42:56:102,111274,98198,8288,1,0,0,0
16:42:56:122,111301,98230,8293,1,0,0,0
16:42:56:142,111163,98176,8271,1,0,0,0
16:42:56:162,110930,98088,8287,1,0,0,0
16:42:56:182,110570,98006,8241,1,0,0,0
16:42:56:202,110295,97897,8251,1,0,0,0
16:42:56:222,110190,97899,8236,1,100,48,0
16:43:00:277,110227,97891,8232,1,0,0,0
16:43:00:297,110401,97949,8264,1,0,0,0
16:43:00:317,110536,97993,8243,1,0,0,0
16:43:00:337,110647,98017,8276,1,0,0,0
16:43:00:357,110706,98051,8264,1,0,0,0
16:43:00:377,110725,98027,8265,1,0,0,0
16:43:00:397,110831,98072,8278,1,0,0,0
16:43:00:417,110908,98094,8264,1,0,0,0
16:43:00:437,111003,98116,8294,1,0,0,0
16:43:00:457,111003,98142,8280,1,0,0,0
16:43:00:477,110945,98109,8295,1,0,0,0
16:43:00:497,110920,98115,8296,1,0,0,0
16:43:00:517,110890,98091,8272,1,0,0,0
16:43:00:537,110936,98103,8301,1,0,0,0
16:43:00:557,110959,98128,8282,1,0,0,0
16:43:00:577,110994,98106,8306,1,0,0,0
16:43:00:597,111045,98155,8307,1,0,0,0
16:43:00:617,111087,98143,8298,1,0,0,0
16:43:00:637,111142,98192,8314,1,0,0,0
16:43:00:657,111183,98195,8299,1,0,0,0
16:43:00:677,111226,98181,8322,1,0,0,0
16:43:00:697,111154,98220,8396,1,0,0,0
16:43:00:717,111178,98211,8402,1,0,0,0
16:43:00:737,111241,98254,8401,1,0,0,0
16:43:00:757,111261,98248,8396,1,0,0,0
16:43:00:777,111305,98250,8415,1,0,0,0
16:43:00:797,111290,98258,8400,1,0,0,0
16:43:00:817,111289,98223,8420,1,0,0,0
16:43:00:837,111329,98279,8422,1,0,0,0
16:43:00:857,111317,98263,8396,1,0,0,0
16:43:00:877,111385,98277,8419,1,0,0,0
16:43:00:897,111370,98286,8394,1,0,0,0
16:43:00:917,111371,98245,8433,1,0,0,0
16:43:00:937,111369,98289,8415,1,0,0,0
16:43:00:957,111371,98256,8410,1,0,0,0
16:43:00:977,111384,98286,8424,1,0,0,0
16:43:00:997,111256,98236,8404,1,0,0,0
16:43:01:017,111016,98171,8418,1,0,0,0
16:43:01:037,110655,98063,8381,1,0,0,0
16:43:01:057,110413,97962,8371,1,0,0,0
16:43:01:077,110393,97980,8389,1,0,0,0
16:43:01:097,110467,98004,8360,1,0,0,0
16:43:01:117,110606,98039,8388,1,0,0,0
16:43:01:137,110694,98082,8396,1,0,0,0
16:43:01:157,110731,98071,8382,1,0,0,0
16:43:01:177,110756,98104,8395,1,0,0,0
16:43:01:197,110759,98100,8379,1,0,0,0
16:43:01:217,110855,98109,8410,1,0,0,0
16:43:01:237,110935,98146,8398,1,0,0,0
16:43:01:257,110988,98136,8416,1,0,0,0
16:43:01:277,111012,98175,8413,1,0,0,0
16:43:01:297,110972,98144,8389,1,0,0,0
16:43:01:317,111000,98152,8414,1,0,0,0
16:43:01:337,110961,98171,8391,1,0,0,0
16:43:01:357,110977,98136,8417,1,0,0,0
16:43:01:377,110996,98165,8405,1,0,0,0
16:43:01:397,111002,98146,8406,1,0,0,0
16:43:01:417,111036,98171,8423,1,0,0,0
16:43:01:437,111045,98158,8407,1,0,0,0
16:43:01:457,111115,98179,8437,1,0,0,0
16:43:01:477,111150,98206,8411,1,0,0,0
16:43:01:497,111157,98186,8431,1,0,0,0
16:43:01:517,111191,98225,8433,1,0,0,0
16:43:01:537,111172,98205,8403,1,0,0,0
16:43:01:557,111209,98215,8451,1,0,0,0
16:43:01:577,111257,98242,8420,1,0,0,0
16:43:01:597,111295,98231,8438,1,0,0,0
16:43:01:617,111366,98262,8441,1,0,0,0
16:43:01:637,111357,98275,8413,1,0,0,0
16:43:01:657,111414,98259,8446,1,0,0,0
16:43:01:677,111394,98283,8418,1,0,0,0
16:43:01:697,111406,98272,8439,1,0,0,0
16:43:01:717,111448,98307,8436,1,0,0,0
16:43:01:737,111402,98291,8421,1,0,0,0
16:43:01:757,111431,98297,8447,1,0,0,0
16:43:01:777,111363,98281,8414,1,0,0,0
16:43:01:797,111292,98231,8448,1,0,0,0
16:43:01:817,111088,98196,8423,1,0,0,0
16:43:01:837,110732,98071,8402,1,0,0,0
16:43:01:857,110487,98018,8403,1,0,0,0
16:43:01:877,110335,97986,8380,1,0,0,0
16:43:01:897,110444,97990,8400,1,0,0,0
16:43:01:917,110561,98047,8392,1,0,0,0
16:43:01:937,110673,98064,8398,1,0,0,0
16:43:01:957,110792,98123,8405,1,0,0,0
16:43:01:977,110793,98122,8397,1,0,0,0
16:43:01:997,110845,98115,8432,1,0,0,0
16:43:02:017,110897,98147,8407,1,0,0,0
16:43:02:037,110977,98147,8431,1,0,0,0
16:43:02:057,111058,98195,8430,1,0,0,0
16:43:02:077,111071,98201,8405,1,0,0,0
16:43:02:097,111085,98179,8438,1,0,0,0
16:43:02:117,111061,98185,8412,1,0,0,0
16:43:02:137,111047,98160,8443,1,0,0,0
16:43:02:157,111054,98192,8426,1,0,0,0
16:43:02:177,111059,98173,8420,1,0,0,0
16:43:02:197,111097,98193,8441,1,0,0,0
16:43:02:217,111130,98200,8417,1,0,0,0
16:43:02:237,111146,98191,8451,1,0,0,0
16:43:02:257,111173,98224,8430,1,0,0,0
16:43:02:277,111188,98226,8441,1,0,0,0
16:43:02:297,111258,98261,8437,1,0,0,0
16:43:02:317,111227,98233,8421,1,0,0,0
16:43:02:337,111242,98219,8455,1,0,0,0
16:43:02:357,111250,98242,8435,1,0,0,0
16:43:02:377,111265,98236,8450,1,0,0,0
16:43:02:397,111290,98253,8445,1,0,0,0
16:43:02:417,111276,98247,8426,1,0,0,0
16:43:02:437,111363,98260,8459,1,0,0,0
16:43:02:457,111341,98277,8438,1,0,0,0
16:43:02:477,111353,98249,8459,1,0,0,0
16:43:02:497,111375,98295,8449,1,0,0,0
16:43:02:517,111343,98267,8429,1,0,0,0
16:43:02:537,111410,98290,8452,1,0,0,0
16:43:02:557,111394,98294,8441,1,0,0,0
16:43:02:577,111369,98258,8453,1,0,0,0
16:43:02:597,111246,98232,8443,1,0,0,0
16:43:02:617,110992,98145,8431,1,0,0,0
16:43:02:637,110681,98065,8427,1,0,0,0
16:43:02:657,110468,97997,8395,1,0,0,0
16:43:02:677,110471,98001,8419,1,0,0,0
16:43:02:697,110566,98040,8409,1,0,0,0
16:43:02:717,110628,98036,8405,1,0,0,0
16:43:02:737,110736,98092,8405,1,0,0,0
16:43:02:757,110790,98107,8417,1,0,0,0
16:43:02:777,110857,98115,8450,1,0,0,0
16:43:02:797,110902,98137,8421,1,0,0,0
16:43:02:817,110937,98142,8437,1,0,0,0
16:43:02:837,110993,98169,8449,1,0,0,0
16:43:02:857,111026,98187,8422,1,0,0,0
16:43:02:877,111086,98181,8456,1,0,0,0
16:43:02:897,111077,98192,8430,1,0,0,0
16:43:02:917,111070,98169,8447,1,0,0,0
16:43:02:937,111052,98204,8437,1,0,0,0
16:43:02:957,111028,98159,8419,1,0,0,0
16:43:02:977,111085,98184,8455,1,0,0,0
16:43:02:997,111094,98194,8443,1,0,0,0
16:43:03:017,111126,98184,8448,1,0,0,0
16:43:03:037,111171,98220,8448,1,0,0,0
16:43:03:057,111160,98193,8431,1,0,0,0
16:43:03:077,111208,98232,8455,1,0,0,0
16:43:03:097,111220,98217,8438,1,0,0,0
16:43:03:117,111242,98213,8469,1,0,0,0
16:43:03:137,111250,98246,8448,1,0,0,0
16:43:03:157,111238,98233,8452,1,0,0,0
16:43:03:177,111326,98252,8458,1,0,0,0
16:43:03:197,111303,98258,8446,1,0,0,0
16:43:03:217,111341,98246,8474,1,0,0,0
16:43:03:237,111367,98267,8450,1,0,0,0
16:43:03:257,111352,98226,8467,1,0,0,0
16:43:03:277,111410,98280,8472,1,0,0,0
16:43:03:297,111397,98274,8458,1,0,0,0
16:43:03:317,111421,98273,8477,1,0,0,0
16:43:03:337,111440,98286,8448,1,0,0,0
16:43:03:357,111431,98263,8476,1,0,0,0
16:43:03:377,111472,98287,8460,1,0,0,0
16:43:03:397,111381,98261,8456,1,0,0,0
16:43:03:417,111207,98214,8470,1,0,0,0
16:43:03:437,110898,98124,8425,1,0,0,0
16:43:03:457,110611,98025,8433,1,0,0,0
16:43:03:477,110469,97981,8416,1,0,0,0
16:43:03:497,110467,97980,8411,1,0,0,0
16:43:03:517,110578,98041,8427,1,0,0,0
16:43:03:537,110648,98057,8414,1,0,0,0
16:43:03:557,110761,98068,8447,1,0,0,0
16:43:03:577,110828,98120,8441,1,0,0,0
16:43:03:597,110876,98110,8454,1,0,0,0
16:43:03:617,110959,98149,8456,1,0,0,0
16:43:03:637,111011,98164,8449,1,0,0,0
16:43:03:657,111117,98183,8460,1,0,0,0
16:43:03:677,111139,98207,8445,1,0,0,0
16:43:03:697,111108,98186,8466,1,0,0,0
16:43:03:717,111132,98200,8462,1,0,0,0
16:43:03:737,111082,98172,8440,1,0,0,0
16:43:03:757,111095,98172,8471,1,0,0,0
16:43:03:777,111087,98184,8447,1,0,0,0
16:43:03:797,111119,98195,8471,1,0,0,0
16:43:03:817,111175,98222,8465,1,0,0,0
16:43:03:837,111188,98213,8460,1,0,0,0
16:43:03:857,111260,98237,8477,1,0,0,0
16:43:03:877,111282,98245,8456,1,0,0,0
16:43:03:897,111325,98231,8479,1,0,0,0
16:43:03:917,111339,98268,8485,1,0,0,0
16:43:03:937,111356,98253,8458,1,0,0,0
16:43:03:957,111384,98288,8487,1,0,0,0
16:43:03:977,111359,98266,8462,1,0,0,0
16:43:03:997,111383,98252,8491,1,0,0,0
16:43:04:017,111387,98280,8481,1,0,0,0
16:43:04:037,111422,98273,8482,1,0,0,0
16:43:04:057,111464,98312,8486,1,0,0,0
16:43:04:077,111459,98295,8470,1,0,0,0
16:43:04:097,111465,98292,8491,1,0,0,0
16:43:04:117,111462,98290,8471,1,0,0,0
16:43:04:137,111472,98280,8475,1,0,0,0
16:43:04:157,111521,98309,8488,1,0,0,0
16:43:04:177,111484,98305,8466,1,0,0,0
16:43:04:197,111449,98289,8489,1,0,0,0
16:43:04:217,111252,98237,8461,1,0,0,0
16:43:04:237,110952,98110,8454,1,0,0,0
16:43:04:257,110647,98043,8436,1,0,0,0
16:43:04:277,110471,97987,8422,1,0,0,0
16:43:04:297,110520,98003,8439,1,0,0,0
16:43:04:317,110570,98022,8411,1,0,0,0
16:43:04:337,110661,98030,8447,1,0,0,0
16:43:04:357,110788,98107,8443,1,0,0,0
16:43:04:377,110869,98112,8446,1,0,0,0
16:43:04:397,110952,98149,8468,1,0,0,0
16:43:04:417,110992,98160,8453,1,0,0,0
16:43:04:437,111054,98168,8476,1,0,0,0
16:43:04:457,111120,98200,8463,1,0,0,0
16:43:04:477,111124,98172,8470,1,0,0,0
16:43:04:497,111152,98191,8476,1,0,0,0
16:43:04:517,111097,98177,8456,1,0,0,0
16:43:04:537,111113,98174,8477,1,0,0,0
16:43:04:557,111095,98183,8453,1,0,0,0
16:43:04:577,111114,98158,8467,1,0,0,0
16:43:04:597,111167,98198,8471,1,0,0,0
16:43:04:617,111180,98197,8462,1,0,0,0
16:43:04:637,111256,98209,8487,1,0,0,0
16:43:04:657,111250,98228,8460,1,0,0,0
16:43:04:677,111288,98222,8485,1,0,0,0
16:43:04:697,111332,98252,8478,1,0,0,0
16:43:04:717,111358,98257,8470,1,0,0,0
16:43:04:737,111420,98286,8501,1,0,0,0
16:43:04:757,111420,98269,8470,1,0,0,0
16:43:04:777,111459,98286,8498,1,0,0,0
16:43:04:797,111484,98307,8488,1,0,0,0
16:43:04:817,111479,98283,8484,1,0,0,0
16:43:04:837,111502,98310,8501,1,0,0,0
16:43:04:857,111505,98305,8480,1,0,0,0
16:43:04:877,111543,98291,8512,1,0,0,0
16:43:04:897,111555,98333,8484,1,0,0,0
16:43:04:917,111571,98296,8495,1,0,0,0
16:43:04:937,111593,98334,8497,1,0,0,0
16:43:04:957,111565,98320,8490,1,0,0,0
16:43:04:977,111599,98295,8506,1,0,0,0
16:43:04:997,111447,98281,8468,1,0,0,0
16:43:05:017,111217,98193,8494,1,0,0,0
16:43:05:037,110930,98136,8467,1,0,0,0
16:43:05:057,110665,98037,8438,1,0,0,0
16:43:05:077,110617,98020,8460,1,0,0,0
16:43:05:097,110658,98055,8442,1,0,0,0
16:43:05:117,110745,98066,8464,1,0,0,0
16:43:05:137,110861,98111,8460,1,0,0,0
16:43:05:157,110921,98112,8458,1,0,0,0
16:43:05:177,111008,98154,8486,1,0,0,0
16:43:05:197,111026,98150,8465,1,0,0,0
16:43:05:217,111092,98162,8485,1,0,0,0
16:43:05:237,111152,98192,8476,1,0,0,0
16:43:05:257,111184,98190,8482,1,0,8,35.34
16:43:10:478,111225,98201,8491,1,0,0,0
16:43:10:498,111205,98204,8469,1,0,0,0
16:43:10:518,111198,98177,8501,1,0,0,0
16:43:10:538,111196,98205,8472,1,0,0,0
16:43:10:558,111176,98181,8486,1,0,0,0
16:43:10:578,111197,98203,8487,1,0,0,0
16:43:10:598,111202,98197,8471,1,0,0,0
16:43:10:618,111273,98210,8497,1,0,0,0
16:43:10:638,111300,98232,8482,1,0,0,0
16:43:10:658,111307,98226,8497,1,0,0,0
16:43:10:678,111338,98257,8496,1,0,0,0
16:43:10:698,111332,98240,8484,1,0,0,0
16:43:10:718,111379,98254,8505,1,0,0,0
16:43:10:738,111395,98260,8483,1,0,0,0
16:43:10:758,111417,98246,8509,1,0,0,0
16:43:10:778,111439,98290,8505,1,0,0,0
